Size,Selection,Run,Obj1,Obj2,Obj3
250,Torneio,28,9489.9,9918.09,9093.8
250,Torneio,28,9584.63,9928.39,9230.26
250,Torneio,28,9634.24,10008.2,9151.56
250,Torneio,28,9497.1,10047.1,9075.97
250,Torneio,28,9558.42,9973.23,9175.62
250,Torneio,28,9577.36,9847.47,9169.97
250,Torneio,28,9392,9765.17,8968.85
250,Torneio,28,9551.77,10148,9081.47
250,Torneio,28,9514.01,9886.48,9084.85
250,Torneio,28,9467.74,9999.42,9008.73
250,Torneio,28,9386.04,9873.51,9152.11
250,Torneio,28,9636.61,10093.9,9206.98
250,Torneio,28,9599.43,9994.09,9095.1
250,Torneio,28,9466.06,10113.7,9218.65
250,Torneio,28,9583.98,10069.5,9214.98
250,Torneio,28,9517.92,9935.12,9188.06
250,Torneio,28,9613.25,10044.2,9223.82
250,Torneio,28,9492.99,9888.95,9003.49
250,Torneio,28,9618.67,10117.2,9170.65
250,Torneio,28,9618.67,10117.2,9170.65
250,Torneio,29,9143.32,10005.5,10251.2
250,Torneio,29,8967.21,9960.89,10124.5
250,Torneio,29,8859.18,9614.17,9999.84
250,Torneio,29,9032.09,9894.59,10314.1
250,Torneio,29,9015.22,9867.69,10161.7
250,Torneio,29,9154.39,10045.4,10327.4
250,Torneio,29,9047.92,9983.87,10243.5
250,Torneio,29,8924.3,9751.46,10155.3
250,Torneio,29,9039.49,9849.64,10179.8
250,Torneio,29,9072.35,9964.94,10308.2
250,Torneio,29,9127.12,9962.38,10244.9
250,Torneio,29,9033.24,9868.96,10145.6
250,Torneio,29,9002.72,9775.55,10034.1
250,Torneio,29,9146.61,9933.59,10219
250,Torneio,29,8981.93,9949.48,10187.9
250,Torneio,29,9154.39,10045.4,10327.4
250,Torneio,29,9136.68,10023.1,10275.7
250,Torneio,29,8982.52,9873.77,10125.6
250,Torneio,29,9154.39,10045.4,10327.4
250,Torneio,29,9109.22,10018.4,10244.4
250,Torneio,29,9054.66,9929.43,10158.3
250,Torneio,29,9059.78,10032.4,10227.7
250,Torneio,29,9154.39,10045.4,10327.4
250,Torneio,29,9037.77,9828.4,10193.9
250,Torneio,29,9065.04,9911.43,10276.3
250,Torneio,29,9115.7,9996.41,10311.4
250,Torneio,29,9106.12,10044.4,10275.9
250,Torneio,29,8913.27,9783.62,10100.2
250,Torneio,29,9070.87,9967.01,10215.3
250,Torneio,29,9104.54,9967.22,10158.5
250,Torneio,29,9062.22,9939.42,10225.5
250,Torneio,29,9115.7,9996.41,10311.4
250,Torneio,29,9154.39,10045.4,10327.4
250,Torneio,29,9154.39,10045.4,10327.4
250,Torneio,29,9042.35,9967.9,10293.3
250,Torneio,29,9012.39,9916.37,10209.9
250,Torneio,29,9143.64,9960.91,10217.2
250,Torneio,29,9046.47,9975.62,10233.4
250,Torneio,29,8932.43,9731.02,10120.3
250,Torneio,29,9049.66,9884.79,10200.9
250,Torneio,29,9063.97,9968.56,10305.5
250,Torneio,29,9053.5,9934.11,10112.1
250,Torneio,29,9009.59,9990.91,10161.6
250,Torneio,29,8968.13,9802.54,10139.9
250,Torneio,29,8929.37,9939.13,10167
250,Torneio,29,9044.98,9933.57,10247.9
250,Torneio,29,9023.6,9977.87,10300
250,Torneio,29,9154.39,10045.4,10327.4
250,Torneio,29,9019.83,9960.22,10183.7
250,Torneio,29,9097.02,9919.08,10163
250,Torneio,29,9024.09,9871.88,10157.8
250,Torneio,29,9141.41,9971.23,10229.8
250,Torneio,29,9136.68,10023.1,10275.7
250,Torneio,29,8956.59,9831.68,10119.3
250,Torneio,29,8993.68,9892.42,10191.1
250,Torneio,29,8903.77,9815.95,10139.6
250,Torneio,29,9052.54,9924.75,10205.7
250,Torneio,29,9006.75,9961.44,10154.3
250,Torneio,29,9048.32,10034.8,10215.1
250,Torneio,29,9110.74,9933.76,10229.4
250,Torneio,29,8998.89,9914.61,10221.4
250,Torneio,29,8925.95,9847.58,10099.5
250,Torneio,29,8928.08,9880.95,10135.6
250,Torneio,29,9045.04,9993.07,10186.5
250,Torneio,29,9009.02,9893.25,10218.4
250,Torneio,29,9071.66,9956.91,10317.3
250,Torneio,29,9000.86,9910.25,10346.8
250,Torneio,29,9154.39,10045.4,10327.4
250,Torneio,29,8954.32,9858.63,10041.1
250,Torneio,29,9073.86,9962.45,10235.4
250,Torneio,29,9063.77,9946.9,10288.7
250,Torneio,29,9062.69,9955.89,10299.5
250,Torneio,29,8948,9943.42,10124.7
250,Torneio,29,9096.08,9919.38,10299
250,Torneio,29,9115.7,9996.41,10311.4
250,Torneio,29,9154.39,10045.4,10327.4
250,Torneio,29,9144.26,10019.9,10244.7
250,Torneio,29,8943.43,9956.72,10126.7
250,Torneio,29,9118.69,9994.37,10273.2
250,Torneio,29,8982.16,9872.93,10207.6
250,Torneio,29,9024.7,9876.31,10160
250,Torneio,29,9022.68,9923.27,10245.5
250,Torneio,29,8985.02,9829.49,10195
250,Torneio,29,9154.39,10045.4,10327.4
250,Torneio,29,9079.79,9922.25,10218.8
250,Torneio,29,9064.67,9834.76,10130.7
250,Torneio,29,8885.53,9705.21,10078.3
250,Torneio,29,9149.62,9977.89,10203.4
250,Torneio,29,8928.82,9992.03,10141.9
250,Torneio,29,8994.41,9878.25,10235.8
250,Torneio,29,9038.17,9934.6,10155
250,Torneio,29,9038.17,9934.6,10155
250,Torneio,30,9380.11,9461.02,9649.26
250,Torneio,30,9425,9613.83,9651.32
250,Torneio,30,9394.94,9563.95,9773.74
250,Torneio,30,9425.75,9663.7,9796.79
250,Torneio,30,9285.74,9446.16,9688.57
250,Torneio,30,9359.32,9592.54,9730.01
250,Torneio,30,9362.15,9635.55,9631.3
250,Torneio,30,9389.16,9600.36,9716.07
250,Torneio,30,9373.93,9580.62,9759.48
250,Torneio,30,9341.66,9491.75,9654.23
250,Torneio,30,9362.73,9613.89,9724.23
250,Torneio,30,9404.32,9516.03,9701.38
250,Torneio,30,9438.99,9693.46,9713.38
250,Torneio,30,9454.18,9580.73,9706.33
250,Torneio,30,9417.67,9583.31,9691.41
250,Torneio,30,9264.74,9542.07,9611.49
250,Torneio,30,9368.07,9550.24,9622.93
250,Torneio,30,9328.24,9564.79,9685.08
250,Torneio,30,9167,9261.72,9414.76
250,Torneio,30,9501.99,9573.65,9688.7
250,Torneio,30,9309.47,9476.96,9690.36
250,Torneio,30,9411.46,9544.19,9731.23
250,Torneio,30,9439.96,9583.97,9725.62
250,Torneio,30,9323.59,9567.58,9711.89
250,Torneio,30,9373.99,9628.2,9766.74
250,Torneio,30,9425.75,9663.7,9796.79
250,Torneio,30,9224.72,9510.28,9673.82
250,Torneio,30,9380.8,9575.83,9758.8
250,Torneio,30,9280.07,9494.21,9605
250,Torneio,30,9428.68,9529.38,9726.99
250,Torneio,30,9226.37,9475.29,9655.38
250,Torneio,30,9438.99,9693.46,9713.38
250,Torneio,30,9448.31,9585.13,9621.46
250,Torneio,30,9123.15,9537.05,9551.74
250,Torneio,30,9316.83,9637.86,9834.6
250,Torneio,30,9147.65,9370.36,9672.49
250,Torneio,30,9395.42,9606.63,9665.22
250,Torneio,30,9383.27,9542.09,9662.82
250,Torneio,30,9364.32,9566.13,9705.24
250,Torneio,30,9368.59,9673.37,9864.64
250,Torneio,30,9225.65,9545.22,9597.44
250,Torneio,30,9409.86,9576.02,9676.51
250,Torneio,30,9386.29,9553.2,9741.96
250,Torneio,30,9255.25,9430.23,9607.69
250,Torneio,30,9439.96,9583.97,9725.62
250,Torneio,30,9347.05,9569.83,9793.36
250,Torneio,30,9346.83,9505.66,9664.23
250,Torneio,30,9456.59,9673.71,9735.85
250,Torneio,30,9357.51,9543.39,9583.5
250,Torneio,30,9320.07,9511.68,9653.38
250,Torneio,30,9425.75,9663.7,9796.79
250,Torneio,30,9389.16,9600.36,9716.07
250,Torneio,30,9203.74,9420.17,9646.24
250,Torneio,30,9309.52,9620.68,9685.87
250,Torneio,30,9206.11,9653.48,9726.7
250,Torneio,30,9434.53,9541.19,9678.44
250,Torneio,30,9348.84,9610.43,9626.62
250,Torneio,30,9406.1,9624.16,9768.91
250,Torneio,30,9276.94,9558.05,9648.37
250,Torneio,30,9426.24,9629.96,9686.6
250,Torneio,30,9205.5,9498.86,9722.58
250,Torneio,30,9279.93,9556.55,9668.84
250,Torneio,30,9452.65,9643.66,9782.64
250,Torneio,30,9141.98,9472.77,9679.13
250,Torneio,30,9274.38,9514.43,9698.54
250,Torneio,30,9396.69,9624.2,9706.46
250,Torneio,30,9051.02,9386.26,9708.44
250,Torneio,30,9294.5,9626.92,9662.37
250,Torneio,30,9319.54,9509.76,9697.09
250,Torneio,30,9309.52,9620.68,9685.87
250,Torneio,30,9008.92,9416.18,9508.56
250,Torneio,30,9308.43,9530.61,9744.19
250,Torneio,30,9234.85,9502.09,9601.28
250,Torneio,30,9272.24,9533.76,9646.42
250,Torneio,30,9372.7,9563.89,9744.92
250,Torneio,30,9368.58,9578.83,9783.95
250,Torneio,30,9311.07,9551.08,9689.37
250,Torneio,30,9359.36,9612.52,9561.64
250,Torneio,30,9322.59,9599.18,9781
250,Torneio,30,9425.75,9663.7,9796.79
250,Torneio,30,9380.12,9616.9,9760.65
250,Torneio,30,9105.5,9426.55,9613.82
250,Torneio,30,9337.35,9463.13,9613.77
250,Torneio,30,9375.01,9517.59,9733.17
250,Torneio,30,9454.18,9580.73,9706.33
250,Torneio,30,9425.75,9663.7,9796.79
250,Torneio,30,9445.3,9663.31,9777.55
250,Torneio,30,9350.2,9586.11,9744.07
250,Torneio,30,9223.13,9531.12,9770.38
250,Torneio,30,9425.75,9663.7,9796.79
250,Torneio,30,9386.77,9651.41,9738.95
250,Torneio,30,9386.77,9651.41,9738.95
500,Roleta,1,14868.4,14610.5,14172.6
500,Roleta,1,14036.3,13987.2,13829.5
500,Roleta,1,15312.1,15479.7,14408.4
500,Roleta,1,14996.9,14662.8,14484.6
500,Roleta,1,14474.3,13961.3,13915.3
500,Roleta,1,14671.1,14715.9,14316.3
500,Roleta,1,15331.5,15203.7,14559.8
500,Roleta,1,14204.7,14278.4,13540.5
500,Roleta,1,15210.4,14897.1,14639.5
500,Roleta,1,15386,15392.4,14852.6
500,Roleta,1,15418.8,14796.5,14689.4
500,Roleta,1,14033.3,14200.8,13621.3
500,Roleta,1,14650.8,13558.9,13378.1
500,Roleta,1,15554.8,15491.4,14826.9
500,Roleta,1,14415,13605.1,13306.7
500,Roleta,1,14983,14906.1,14189.1
500,Roleta,1,14823.7,14707.2,14523.9
500,Roleta,1,15337.2,15151.6,14209.7
500,Roleta,1,14509.6,14634.5,14055.6
500,Roleta,1,15337.9,15073.7,14566.7
500,Roleta,1,14666.6,14439.7,13866.9
500,Roleta,1,15039.3,14429.6,14197.7
500,Roleta,1,14429.6,14240.4,13690.7
500,Roleta,1,14766,15007.5,14283.5
500,Roleta,1,15523.3,14942.4,14253.3
500,Roleta,1,14763.3,13945.6,13396.6
500,Roleta,1,14593.6,14267.1,13625.7
500,Roleta,1,15363.2,14949,14426.5
500,Roleta,1,14699.3,15174.2,14082
500,Roleta,1,15617.2,14924.9,14594.1
500,Roleta,1,14183.6,13897.1,13422.2
500,Roleta,1,14146.6,14143,13732.3
500,Roleta,1,14297.3,14128,13383.4
500,Roleta,1,14546.2,14636,14386.1
500,Roleta,1,15169.8,15278.3,14361.3
500,Roleta,1,14747.4,14910.4,14518.1
500,Roleta,1,14492.5,14679,14349.2
500,Roleta,1,15538.2,15381.8,14493.1
500,Roleta,1,15015.9,15129,14393.5
500,Roleta,1,15202.7,15745.7,14580.8
500,Roleta,1,15116.9,15131.3,14706.7
500,Roleta,1,15043.6,15223.5,14329.9
500,Roleta,1,15284.6,14804.9,14373.9
500,Roleta,1,14931.6,14651.7,14258.4
500,Roleta,1,15454.9,15077.4,14579.2
500,Roleta,1,14042.1,13788.8,13346.3
500,Roleta,1,14996.9,15159.2,14206.2
500,Roleta,1,14714.7,14706.3,14361.3
500,Roleta,1,14656.6,14564.9,13909.2
500,Roleta,1,14899,14483.8,13885.1
500,Roleta,1,14903.3,14742.9,14394.6
500,Roleta,1,15245.8,15079.2,14299.1
500,Roleta,1,15380.4,14854.6,14401.3
500,Roleta,1,14782,14108.2,13649.8
500,Roleta,1,15095.8,14301,14040.9
500,Roleta,1,15526.8,15258.6,14781.6
500,Roleta,1,14505.4,14203.3,13884.2
500,Roleta,1,15307.9,14919.6,14386.6
500,Roleta,1,15404.8,15409.1,14906.1
500,Roleta,1,14487.2,14430.1,13738.6
500,Roleta,1,15556.6,15104.7,14500.8
500,Roleta,1,15391.8,14853.7,14295.9
500,Roleta,1,14759.7,14456.8,13983.4
500,Roleta,1,14704,15087.4,14176.8
500,Roleta,1,15362.7,15059.4,14601.6
500,Roleta,1,14429.6,14515.5,13763.7
500,Roleta,1,14782.9,14741.1,14168.5
500,Roleta,1,15635.3,15296.8,14873.1
500,Roleta,1,15146.5,14939.5,14283.7
500,Roleta,1,15261,14570,14135
500,Roleta,1,14382,14373.6,13996.1
500,Roleta,1,14908.6,14408.6,14284.5
500,Roleta,1,15149.3,15252.9,14478.6
500,Roleta,1,13959.7,13834.5,13376.5
500,Roleta,1,15346.3,14983.7,14519.2
500,Roleta,1,15198.4,14670.1,14202.4
500,Roleta,1,15337,14924.6,14501.7
500,Roleta,1,15659.1,15726.6,14675.5
500,Roleta,1,15793.1,15608.3,14610.7
500,Roleta,1,14887.3,14902.1,14296
500,Roleta,1,15485.2,14952.9,14558.3
500,Roleta,1,15597.4,15095.2,14673.5
500,Roleta,1,14669.1,13952.8,13756
500,Roleta,1,15287.4,14856.1,14179.9
500,Roleta,1,15058.2,15095.3,14331.8
500,Roleta,1,15320.1,15090.2,14366.4
500,Roleta,1,14002.8,14140.5,13398
500,Roleta,1,15881.6,15534.3,14569.9
500,Roleta,1,13475.8,13699.2,13335
500,Roleta,1,15651.3,15201.4,14692.5
500,Roleta,1,14562.7,14300.1,13801.8
500,Roleta,1,14562.7,14300.1,13801.8
500,Roleta,2,15080.7,15043.1,15297.7
500,Roleta,2,14871.9,15034.1,14957.8
500,Roleta,2,15058.7,15154.5,15372.2
500,Roleta,2,14778.2,15096.8,15029.9
500,Roleta,2,14787.8,15043.4,15127.5
500,Roleta,2,15301.2,15029.4,15505
500,Roleta,2,14447.8,14968,15170.8
500,Roleta,2,15293,15363.3,15138.8
500,Roleta,2,13923.4,14311.1,14062.6
500,Roleta,2,14640.8,15077.1,14983.2
500,Roleta,2,15386.4,15125.2,15315.7
500,Roleta,2,14025.8,14402,14916.2
500,Roleta,2,14941,15038.5,15118.9
500,Roleta,2,15049.1,14784.3,15323.8
500,Roleta,2,14938.3,15019.5,15077.3
500,Roleta,2,14405.2,14876.8,15295.8
500,Roleta,2,14840.8,15198.7,15174.9
500,Roleta,2,14922.3,15172.4,15247.7
500,Roleta,2,14975.1,15023,15396.2
500,Roleta,2,15437.8,15347,15646
500,Roleta,2,15582.7,15442.8,15759.9
500,Roleta,2,15054.7,15078.5,15340.7
500,Roleta,2,14526.6,15107.1,15274.4
500,Roleta,2,14742.3,14694.4,14881.7
500,Roleta,2,15215.3,15066.7,15587.1
500,Roleta,2,14811.2,15007.3,15121.4
500,Roleta,2,14140.2,14401.2,14306.8
500,Roleta,2,14773.8,15252.7,15345.1
500,Roleta,2,14479.6,14584,15110.1
500,Roleta,2,14346.2,14195.9,14567.3
500,Roleta,2,15018.1,15006.7,15067.9
500,Roleta,2,14553.5,14782.7,14879.2
500,Roleta,2,14938.5,15228,15226.3
500,Roleta,2,14717.8,14889.6,15112.2
500,Roleta,2,15037,14889.9,15148.4
500,Roleta,2,14439.6,14601.9,14874.8
500,Roleta,2,14857.2,14984.9,15155.2
500,Roleta,2,14960.7,14885.7,15116.9
500,Roleta,2,14107.9,14719.7,14896.9
500,Roleta,2,14728.5,15171.2,14991.1
500,Roleta,2,14435.3,14577.1,14724.6
500,Roleta,2,14279.2,14749.2,14532.3
500,Roleta,2,14717.7,14631.7,15062.4
500,Roleta,2,15476.4,15143.3,15481.8
500,Roleta,2,14931.4,15597.5,15593.3
500,Roleta,2,14703.7,15184.9,14923.4
500,Roleta,2,14858.9,15046.4,15086.5
500,Roleta,2,13993.2,14916.7,14813.9
500,Roleta,2,14657.8,14596.1,15083.1
500,Roleta,2,14345.2,14879,14930.1
500,Roleta,2,14603.2,15086.5,15411.1
500,Roleta,2,14623.8,15082.9,15025.1
500,Roleta,2,14920,15286,14907.3
500,Roleta,2,14619.7,14604.4,14785.4
500,Roleta,2,14621.7,14802,15021.9
500,Roleta,2,15089.2,15268.9,15141.8
500,Roleta,2,14962.7,15134.7,14951
500,Roleta,2,14358.9,15213.3,15316.5
500,Roleta,2,15263.8,14985.8,15341.1
500,Roleta,2,14730.2,14999,14819.3
500,Roleta,2,14134.8,14666.7,14398.4
500,Roleta,2,14196.9,14654.7,15054
500,Roleta,2,15082.4,15098.8,15235.1
500,Roleta,2,14479.7,14450.6,14727.9
500,Roleta,2,14597.1,14801.4,14680.4
500,Roleta,2,14482.5,14757.1,14961.2
500,Roleta,2,14416.7,14531.7,14990
500,Roleta,2,14564,15015.7,14965.2
500,Roleta,2,14462.5,14902.4,15206.7
500,Roleta,2,14469.5,14956.8,14877.8
500,Roleta,2,14870.5,14822.4,15204.9
500,Roleta,2,15109,15061.8,15253.1
500,Roleta,2,15026.4,14906.2,15142.5
500,Roleta,2,15261.4,15380.5,14980.5
500,Roleta,2,15162,15149.9,15409.1
500,Roleta,2,13912.7,14590.8,14457.8
500,Roleta,2,14657.4,14927.3,15031.2
500,Roleta,2,13955.5,14295.8,14462.3
500,Roleta,2,14904.1,15344.4,15363.2
500,Roleta,2,14949.6,15092.6,15397.6
500,Roleta,2,14957,15128.6,15486.1
500,Roleta,2,14837,15089.6,14630.5
500,Roleta,2,14632.4,15267.3,15265
500,Roleta,2,14826.1,15043.9,15164.3
500,Roleta,2,14409.3,15104.3,14902.1
500,Roleta,2,15547.7,15107.6,15220.2
500,Roleta,2,14981.2,15287.1,15517.6
500,Roleta,2,15007.7,15156.3,15135
500,Roleta,2,14189.7,14906,14934.9
500,Roleta,2,14645.4,14993.5,14889
500,Roleta,2,14545.2,14706.4,14835
500,Roleta,2,14545.2,14706.4,14835
500,Roleta,3,14869.3,15376.9,14596.6
500,Roleta,3,15661.8,16022.2,15084
500,Roleta,3,14205.2,14953.5,14451.3
500,Roleta,3,15025.7,15144.5,14655.1
500,Roleta,3,15120.1,15385.5,14561.4
500,Roleta,3,14958.1,15058.2,14508.7
500,Roleta,3,14749.9,15320.4,14476.1
500,Roleta,3,15376.9,15681.4,14878.7
500,Roleta,3,14593.6,15251.9,14236.3
500,Roleta,3,14814.2,15475.9,14350.4
500,Roleta,3,14547.4,14960.8,14388
500,Roleta,3,14913.1,15019.3,14340.7
500,Roleta,3,14205.6,14907.8,14022.6
500,Roleta,3,15959.8,16242.8,15055.6
500,Roleta,3,15165.1,15570.7,14564.3
500,Roleta,3,14902.4,15258.3,14368.7
500,Roleta,3,14018.5,15113.7,13944.7
500,Roleta,3,15465.4,16090.2,14839.9
500,Roleta,3,14451.1,14751,14066
500,Roleta,3,15558.4,16016.1,14958.4
500,Roleta,3,14934.1,15243.9,14565.1
500,Roleta,3,15033.5,15341.4,14763.4
500,Roleta,3,14937.8,15593.8,14803.7
500,Roleta,3,14805.2,15507.3,14839.5
500,Roleta,3,15431.6,15976.9,14869.6
500,Roleta,3,15397.7,15766.4,14965.2
500,Roleta,3,14591.1,14935.6,14522
500,Roleta,3,15528.2,15698.1,14796
500,Roleta,3,14569.4,15534.2,14447.3
500,Roleta,3,14668.5,14819.9,14640.2
500,Roleta,3,15064.7,15098.6,14152.3
500,Roleta,3,15019.9,15481.7,14597.9
500,Roleta,3,14330.5,14963.9,14786.3
500,Roleta,3,14817.7,15230.2,14298.4
500,Roleta,3,14491.8,15104.2,14050.3
500,Roleta,3,15031.9,15247.3,14473.6
500,Roleta,3,14468.6,15220.6,14560.8
500,Roleta,3,15293.3,15692.7,14810.3
500,Roleta,3,15229.2,15906.4,14790.3
500,Roleta,3,15212.6,15529.1,14663.5
500,Roleta,3,13983.3,14682.6,13612.4
500,Roleta,3,15437,15958.4,15078.3
500,Roleta,3,15282.9,15607,14735.8
500,Roleta,3,14509.4,14857.9,13868.6
500,Roleta,3,14445.2,15143.4,14408.5
500,Roleta,3,15093.9,15108.9,14469.3
500,Roleta,3,15160.1,15491.5,14418.1
500,Roleta,3,15185.9,15535.5,14712.2
500,Roleta,3,14216.8,14688.2,14057.7
500,Roleta,3,14336.6,14822.3,14166
500,Roleta,3,15173.2,15613.2,14968.3
500,Roleta,3,14898.2,15478.3,14559.3
500,Roleta,3,15832.3,16127.1,15219.7
500,Roleta,3,14480.4,15143.5,14708.2
500,Roleta,3,15302.5,15643.9,14516
500,Roleta,3,14405.9,14800.2,14064.9
500,Roleta,3,14632.9,14703.5,14327.2
500,Roleta,3,14914.6,15454.4,14524.3
500,Roleta,3,15258.2,15696.7,14605.5
500,Roleta,3,15404.1,15418.6,14631.4
500,Roleta,3,14418.7,14542.9,14038.1
500,Roleta,3,14917.8,15617.8,14526.4
500,Roleta,3,14817.3,15441.3,14583.8
500,Roleta,3,14404,15242.2,14626.2
500,Roleta,3,14034.3,14724.2,14152.5
500,Roleta,3,14795,15470.5,14570.5
500,Roleta,3,15012.7,15833.6,14599.1
500,Roleta,3,14955.8,14969.7,14256.6
500,Roleta,3,15013.9,15452.3,14668.9
500,Roleta,3,14784.8,15595.7,14424.5
500,Roleta,3,15090.3,15293.9,14473
500,Roleta,3,14979.5,15135.5,14546.9
500,Roleta,3,15119.5,15685.6,15032.2
500,Roleta,3,14368.2,14761.1,14096.2
500,Roleta,3,14646.2,14704.7,13816.8
500,Roleta,3,14870.6,15464.5,14596.7
500,Roleta,3,14747.2,15577.5,14647.2
500,Roleta,3,14308,14909.5,14451.3
500,Roleta,3,14345.1,14866.2,14159.9
500,Roleta,3,13791.3,14326.9,13776.5
500,Roleta,3,14190.5,14815.4,14234
500,Roleta,3,15504.6,15521.7,14771.4
500,Roleta,3,15378.3,15962.7,14871.3
500,Roleta,3,14845.3,15306.8,14531.3
500,Roleta,3,14432,14898.5,14081.2
500,Roleta,3,14616.2,15293.7,14066.8
500,Roleta,3,14215.1,15001.6,14047.5
500,Roleta,3,14714.6,15070.3,14248.9
500,Roleta,3,14587.8,14850.2,14108.6
500,Roleta,3,14610.9,15120.8,14471.7
500,Roleta,3,14911.8,15376.5,14213.8
500,Roleta,3,14911.8,15376.5,14213.8
500,Roleta,4,14531,14349,14517.6
500,Roleta,4,16244.4,15356.8,15231.9
500,Roleta,4,16020.7,14990.5,15088.4
500,Roleta,4,14791.6,14490.3,14823.2
500,Roleta,4,15484,14886.9,14960
500,Roleta,4,15452.6,15139.4,15236.7
500,Roleta,4,15853,15162.6,14915.2
500,Roleta,4,14590,14132.3,14076.7
500,Roleta,4,15503.6,14635.8,14986.2
500,Roleta,4,14509.4,13972.2,13886.8
500,Roleta,4,15778.3,15134.3,14784.6
500,Roleta,4,15543.5,14680.9,14432.9
500,Roleta,4,15295,15026.8,15254.4
500,Roleta,4,15885.4,14940.3,14719.1
500,Roleta,4,14900.9,14243,14679.4
500,Roleta,4,15000.2,14614.7,14362.2
500,Roleta,4,15489.5,14767.1,14556.9
500,Roleta,4,15668.2,14407.5,14567.3
500,Roleta,4,15552.2,14836.7,14918.5
500,Roleta,4,15797.8,14882.2,15102.5
500,Roleta,4,16019.5,15155.3,15339.2
500,Roleta,4,15574.6,14890.4,14490
500,Roleta,4,15913.6,15213.4,14781.2
500,Roleta,4,14985.7,14762.9,15252.1
500,Roleta,4,15143.1,14155.5,14228
500,Roleta,4,15427.4,14947.5,15236.3
500,Roleta,4,16058.3,15218.1,15104.9
500,Roleta,4,15759.5,15181.7,14946.5
500,Roleta,4,15453.3,14983.7,15095.5
500,Roleta,4,15194.2,14704.2,14775
500,Roleta,4,16185.9,15499.9,15073.9
500,Roleta,4,15178.4,14746.8,15036.7
500,Roleta,4,16132.4,15393.6,14886.3
500,Roleta,4,14881.8,14284.8,13915.4
500,Roleta,4,15121.3,14698.2,14733.1
500,Roleta,4,15608.4,14407.5,14792.6
500,Roleta,4,15912,15612.7,15700.9
500,Roleta,4,14943.4,14294.5,14229.7
500,Roleta,4,15276.1,14819.3,15383.8
500,Roleta,4,14786.9,14637.1,14292
500,Roleta,4,15387,14555.9,14403.4
500,Roleta,4,16090.7,15122.9,15049.9
500,Roleta,4,14636.3,14253.1,14455.9
500,Roleta,4,15337.5,14636.1,14784.6
500,Roleta,4,15330.5,14962.9,14741.7
500,Roleta,4,15982.1,15292.3,15415.6
500,Roleta,4,15171.7,14253.6,14251.4
500,Roleta,4,15436.5,14802,15058.9
500,Roleta,4,15002.9,13913.8,14032.2
500,Roleta,4,15186.1,14749.8,14853
500,Roleta,4,15658.5,15209.7,14972.8
500,Roleta,4,15277.8,14840.5,14869
500,Roleta,4,15001.1,13738.1,14006
500,Roleta,4,14992.5,14811.5,14361.8
500,Roleta,4,15782.1,14404.3,14371.5
500,Roleta,4,14552.4,13575.8,13892.4
500,Roleta,4,15913.5,15139.2,14881.3
500,Roleta,4,15111.3,14385.6,14459.2
500,Roleta,4,15945.9,15356.8,15832.5
500,Roleta,4,14749,13608.8,13629.8
500,Roleta,4,16104.3,15207.3,15160.6
500,Roleta,4,15100.2,14506.7,14665.8
500,Roleta,4,15068.2,14274.5,14607.2
500,Roleta,4,15511.2,14966.7,15227
500,Roleta,4,15542.2,15122.2,15111.3
500,Roleta,4,15557.1,15062.6,14860
500,Roleta,4,15740.5,15004.5,14922.3
500,Roleta,4,15947.3,15443.1,15382
500,Roleta,4,15478.7,14890.1,14802.9
500,Roleta,4,15683.2,15030.6,14906.1
500,Roleta,4,15081.1,14652.2,14777.9
500,Roleta,4,15578.1,14749.2,14508.2
500,Roleta,4,15900.1,14976.8,14974
500,Roleta,4,15514.3,14790.3,14600.2
500,Roleta,4,15569.3,15082.2,14981.1
500,Roleta,4,15821,15553.6,15575.5
500,Roleta,4,15581.3,15122.8,15126.9
500,Roleta,4,15318,14772.3,15319.3
500,Roleta,4,15594.4,15073.2,14843.7
500,Roleta,4,15725.4,14644.4,14986.4
500,Roleta,4,15391.5,14840.1,15260.2
500,Roleta,4,15489.6,14255.6,14346.8
500,Roleta,4,15928.4,15462.3,15590.7
500,Roleta,4,14794.1,13594.3,13488.7
500,Roleta,4,15996.7,15443.9,15385.3
500,Roleta,4,15585.9,14866.5,14647.3
500,Roleta,4,15036.8,14196.1,14069.3
500,Roleta,4,16059,15426.6,15543
500,Roleta,4,15566.7,14710.6,15158.9
500,Roleta,4,15454.8,15079.2,15136.6
500,Roleta,4,15674.9,15402,14964.3
500,Roleta,4,15674.9,15402,14964.3
500,Roleta,5,14813.3,14687.3,14855.7
500,Roleta,5,14841.3,14786.3,14650.5
500,Roleta,5,14592.8,14749.2,14429.6
500,Roleta,5,14812.5,14226.7,14456.1
500,Roleta,5,14829.9,14525.3,14918.1
500,Roleta,5,14394.4,14385.4,14538.3
500,Roleta,5,14716.7,14937.7,14501.8
500,Roleta,5,14713.8,14700.7,14271.4
500,Roleta,5,14402.3,14618.3,14804.5
500,Roleta,5,14309.3,14502.7,14274.8
500,Roleta,5,14634.4,14394.9,14379.1
500,Roleta,5,14534.2,14677.7,14500.3
500,Roleta,5,14607.2,14592.2,14527
500,Roleta,5,15090.1,15628,15165.1
500,Roleta,5,15390.4,15034.2,14940.6
500,Roleta,5,13335.1,13822.8,13606.5
500,Roleta,5,14221.2,14297.2,14091
500,Roleta,5,14745,14812.6,14919.2
500,Roleta,5,14949.3,15157.5,15083
500,Roleta,5,14778.2,14761.5,14185.3
